feriado;dia;fecha;periodo;time;IN BIYEMAS v_id=1;OUT BIYEMAS - v_id=2;OCUPACION TOTAL - v_id=3;OCUPACION BINGO - v_id=4;OCUPACION TOTAL - v_id=5;IN BINGO BIYEMAS - v_id=6;OUT BINGO BIYEMAS - v_id=7;INGRESOS PUESTO 1 - v_id=8;EGRESOS PUESTO 1 - v_id=9;INGRESOS VALET PARKING - v_id=10;EGRESOS VALET PARKING - v_id=11;INGRESOS PUESTO 3 - v_id=12;EGRESOS PUESTO 3 - v_id=13;ING.P3 - ARCO SEGURIDAD - v_id=14;EGR.P3 - ARCO SEGURIDAD - v_id=15;ING.P1 - ARCO SEGURIDAD - v_id=16;EGR.P1 - ARCO SEGURIDAD - v_id=17;NETO VALET PARKING - v_id=18;INGRESOS SECTOR VIP - v_id=19;EGRESOS SECTOR VIP - v_id=20;ING. PUBLICO SECTOR VIP - v_id=21;EGR. PUBLICO SECTOR VIP - v_id=22;IN KANDIKO - v_id=23;IN REBISCO - v_id=24;IN BINGO KANDIKO - v_id=25;IN BINGO REBISCO - v_id=26;IN CLIENTES BIYEMAS (ARCOS) - v_id=27
N;Sabado;17/01/15;09:00;2015-01-17 09:00:00;161.1440;148.9500;;;;0.0000;0.0000;72.1440;66.5000;;;89.0000;82.4500;76.0000;6.7900;69.1440;33.2500;;;;;;64.1664;97.2876;0.0000;1.0000;145.1440
N;Sabado;17/01/15;10:00;2015-01-17 10:00:00;191.0160;124.1700;;;;0.0000;0.0000;71.0160;45.6000;;;120.0000;78.5700;120.0000;6.7900;65.0160;20.9000;;;;;;110.2860;192.6680;0.0000;2.0000;185.0160
N;Sabado;17/01/15;11:00;2015-01-17 11:00:00;244.2000;150.8300;;;;0.0000;0.0000;106.2000;69.3500;;;138.0000;81.4800;136.0000;9.7000;103.2000;31.3500;;;;;;121.3150;150.7000;0.0000;1.0000;239.2000
N;Sabado;17/01/15;12:00;2015-01-17 12:00:00;241.6560;140.3400;;;;5.3100;5.0700;87.6560;60.8000;;;154.0000;79.5400;150.0000;8.7300;85.6560;26.6000;;;;;;176.4580;137.3470;0.0000;2.0000;235.6560
N;Sabado;17/01/15;01:00;2015-01-17 13:00:00;272.8400;180.0700;;;;0.0000;0.0000;124.8400;62.7000;;;148.0000;117.3700;146.0000;26.1900;123.8400;28.5000;;;;;;182.4730;120.1790;0.0000;0.0000;269.8400
N;Sabado;17/01/15;02:00;2015-01-17 14:00:00;291.7120;194.0400;;;;0.0000;0.0000;120.7120;90.2500;;;171.0000;103.7900;165.0000;15.5200;119.7120;41.8000;;;;;;175.4550;119.2250;0.0000;0.0000;284.7120
N;Sabado;17/01/15;03:00;2015-01-17 15:00:00;317.6480;197.1100;;;;1.0620;1.0140;118.6480;82.6500;;;199.0000;114.4600;197.0000;20.3700;117.6480;35.1500;;;;;;236.6140;152.6080;0.0000;0.0000;314.6480
N;Sabado;17/01/15;04:00;2015-01-17 16:00:00;327.1920;257.0500;;;;2.1240;2.0280;137.1920;92.1500;;;190.0000;164.9000;187.0000;14.5500;135.1920;41.8000;;;;;;212.5510;208.8820;0.0000;0.0000;322.1920
N;Sabado;17/01/15;05:00;2015-01-17 17:00:00;293.6160;304.7300;;;;2.1240;3.0420;117.6160;131.1000;;;176.0000;173.6300;175.0000;14.5500;116.6160;55.1000;;;;;;158.4110;226.0510;0.0000;0.0000;291.6160
N;Sabado;17/01/15;06:00;2015-01-17 18:00:00;349.7040;290.8700;;;;82.8360;11.1540;151.7040;144.4000;;;198.0000;146.4700;197.0000;13.5800;151.7040;58.9000;;;;;;158.4110;230.8200;1.0000;28.0000;348.7040
N;Sabado;17/01/15;07:00;2015-01-17 19:00:00;272.3600;270.4100;;;;64.7820;28.3920;110.3600;102.6000;;;162.0000;167.8100;158.0000;17.4600;108.3600;36.1000;;;;;;142.3690;244.1730;0.0000;40.0000;266.3600
N;Sabado;17/01/15;08:00;2015-01-17 20:00:00;319.0320;282.3600;;;;50.9760;46.6440;131.0320;133.9500;;;188.0000;148.4100;186.0000;14.5500;130.0320;52.2500;;;;;;239.6210;229.8660;0.0000;36.0000;316.0320
N;Sabado;17/01/15;09:00;2015-01-17 21:00:00;470.6560;291.3500;;;;74.3400;65.9100;214.6560;121.6000;;;256.0000;169.7500;251.0000;28.1300;214.6560;48.4500;;;;;;190.4940;240.3580;0.0000;36.0000;465.6560
N;Sabado;17/01/15;10:00;2015-01-17 22:00:00;548.5520;286.3200;;;;90.2700;49.6860;244.5520;130.1500;;;304.0000;156.1700;295.0000;32.0100;243.5520;49.4000;;;;;;214.5560;301.4010;0.0000;50.0000;538.5520
N;Sabado;17/01/15;11:00;2015-01-17 23:00:00;552.0880;287.0300;;;;126.3780;75.0360;293.0880;142.5000;;;259.0000;144.5300;256.0000;28.1300;293.0880;57.0000;;;;;;197.5120;273.7410;0.0000;57.0000;549.0880
N;Domingo;18/01/15;12:00;2015-01-18 00:00:00;515.3920;381.4700;;;;165.6720;75.0360;240.3920;171.9500;;;275.0000;209.5200;269.0000;41.7100;238.3920;67.4500;;;;;;169.4390;203.1590;0.0000;55.0000;507.3920
N;Domingo;18/01/15;01:00;2015-01-18 01:00:00;363.8320;407.2800;;;;108.3240;141.9600;156.8320;190.0000;;;207.0000;217.2800;201.0000;39.7700;155.8320;64.6000;;;;;;117.3040;227.0040;1.0000;40.0000;356.8320
N;Domingo;18/01/15;02:00;2015-01-18 02:00:00;247.5520;566.8900;;;;28.6740;166.2960;115.5520;303.0500;;;132.0000;263.8400;130.0000;6.7900;114.5520;97.8500;;;;;;116.3020;123.9940;0.0000;23.0000;244.5520
N;Domingo;18/01/15;03:00;2015-01-18 03:00:00;156.0160;439.3400;;;;0.0000;0.0000;67.0160;233.7000;;;89.0000;205.6400;88.0000;4.8500;65.0160;67.4500;;;;;;157.4080;85.8420;0.0000;0.0000;153.0160
N;Domingo;18/01/15;04:00;2015-01-18 04:00:00;144.8240;443.9800;;;;0.0000;0.0000;60.8240;197.6000;;;84.0000;246.3800;80.0000;5.8200;58.8240;58.9000;;;;;;41.1066;42.9210;0.0000;0.0000;138.8240
N;Domingo;18/01/15;05:00;2015-01-18 05:00:00;84.1520;303.7800;;;;0.0000;0.0000;40.1520;130.1500;;;44.0000;173.6300;38.0000;5.8200;37.1520;55.1000;;;;;;101.2630;31.4754;0.0000;0.0000;75.1520
N;Domingo;18/01/15;06:00;2015-01-18 06:00:00;85.0880;191.9400;;;;0.0000;0.0000;35.0880;97.8500;;;50.0000;94.0900;46.0000;1.9400;35.0880;42.7500;;;;;;16.0416;42.9210;0.0000;0.0000;81.0880
N;Domingo;18/01/15;07:00;2015-01-18 07:00:00;111.1840;152.7700;;;;0.0000;0.0000;45.1840;69.3500;;;66.0000;83.4200;60.0000;2.9100;38.1840;38.0000;;;;;;52.1352;34.3368;0.0000;6.0000;98.1840
N;Domingo;18/01/15;08:00;2015-01-18 08:00:00;88.0240;92.2000;;;;0.0000;0.0000;36.0240;43.7000;;;52.0000;48.5000;50.0000;1.9400;33.0240;19.9500;;;;;;67.1742;64.8584;0.0000;0.0000;83.0240
N;Domingo;18/01/15;09:00;2015-01-18 09:00:00;96.0560;79.6900;;;;0.0000;0.0000;36.0560;38.9500;;;60.0000;40.7400;57.0000;0.0000;34.0560;23.7500;;;;;;72.1872;61.9970;0.0000;0.0000;91.0560
N;Domingo;18/01/15;10:00;2015-01-18 10:00:00;156.6640;88.3600;;;;0.0000;0.0000;53.6640;41.8000;;;103.0000;46.5600;98.0000;2.9100;53.6640;20.9000;;;;;;117.3040;82.9806;1.0000;2.0000;151.6640
N;Domingo;18/01/15;11:00;2015-01-18 11:00:00;169.6640;87.5900;;;;0.0000;0.0000;53.6640;32.3000;;;116.0000;55.2900;111.0000;6.7900;53.6640;7.6000;;;;;;116.3020;92.5186;4.0000;0.0000;164.6640
N;Domingo;18/01/15;12:00;2015-01-18 12:00:00;210.6880;137.6500;;;;0.0000;0.0000;90.6880;50.3500;;;120.0000;87.3000;117.0000;9.7000;86.6880;17.1000;;;;;;173.4500;80.1192;9.0000;1.0000;203.6880
N;Domingo;18/01/15;01:00;2015-01-18 13:00:00;234.5920;117.2200;;;;1.0620;1.0140;83.5920;53.2000;;;151.0000;64.0200;148.0000;9.7000;83.5920;15.2000;;;;;;191.4970;120.1790;4.0000;0.0000;231.5920
N;Domingo;18/01/15;02:00;2015-01-18 14:00:00;235.2720;118.2900;;;;41.4180;5.0700;73.2720;48.4500;;;162.0000;69.8400;161.0000;9.7000;73.2720;29.4500;;;;;;139.3610;81.0730;1.0000;0.0000;234.2720
N;Domingo;18/01/15;03:00;2015-01-18 15:00:00;393.0560;156.7100;;;;50.9760;18.2520;163.0560;66.5000;;;230.0000;90.2100;225.0000;18.4300;163.0560;37.0500;;;;;;177.4600;190.7600;0.0000;0.0000;388.0560
N;Domingo;18/01/15;04:00;2015-01-18 16:00:00;452.0480;237.1400;;;;78.5880;22.3080;195.0480;70.3000;;;257.0000;166.8400;251.0000;26.1900;195.0480;29.4500;;;;;;271.7050;274.6940;0.0000;45.0000;446.0480
N;Domingo;18/01/15;05:00;2015-01-18 17:00:00;414.6000;284.3400;;;;65.8440;40.5600;187.6000;132.0500;;;227.0000;152.2900;225.0000;25.2200;180.6000;49.4000;;;;;;296.7700;249.8960;0.0000;46.0000;405.6000
N;Domingo;18/01/15;06:00;2015-01-18 18:00:00;416.8240;363.8900;;;;96.6420;62.8680;189.8240;177.6500;;;227.0000;186.2400;220.0000;22.3100;187.8240;79.8000;;;;;;252.6550;224.1430;0.0000;37.0000;407.8240
N;Domingo;18/01/15;07:00;2015-01-18 19:00:00;479.5280;393.1900;;;;149.7420;76.0500;214.5280;168.1500;;;265.0000;225.0400;261.0000;27.1600;210.5280;64.6000;;;;;;307.7980;269.9250;0.0000;51.0000;471.5280
N;Domingo;18/01/15;08:00;2015-01-18 20:00:00;418.4400;455.9100;;;;107.2620;129.7920;179.4400;229.9000;;;239.0000;226.0100;223.0000;7.7600;175.4400;89.3000;;;;;;314.8160;240.3580;0.0000;44.0000;398.4400
N;Domingo;18/01/15;09:00;2015-01-18 21:00:00;425.6960;447.3300;;;;75.4020;102.4140;183.6960;176.7000;;;242.0000;270.6300;238.0000;36.8600;183.6960;66.5000;;;;;;324.8420;251.8030;0.0000;29.0000;421.6960
N;Domingo;18/01/15;10:00;2015-01-18 22:00:00;371.6400;452.5100;;;;28.6740;122.6940;152.6400;207.1000;;;219.0000;245.4100;215.0000;45.5900;149.6400;92.1500;;;;;;194.5040;266.1100;0.0000;34.0000;364.6400
N;Domingo;18/01/15;11:00;2015-01-18 23:00:00;289.8080;368.0900;;;;0.0000;0.0000;125.8080;162.4500;;;164.0000;205.6400;161.0000;14.5500;122.8080;50.3500;;;;;;126.3280;207.9280;0.0000;16.0000;283.8080
N;Lunes;19/01/15;12:00;2015-01-19 00:00:00;298.8080;363.3800;;;;0.0000;0.0000;123.8080;155.8000;;;175.0000;207.5800;172.0000;14.5500;122.8080;56.0500;;;;;;138.3590;160.2380;0.0000;2.0000;294.8080
N;Lunes;19/01/15;01:00;2015-01-19 01:00:00;198.3040;319.1600;;;;0.0000;0.0000;76.3040;136.8000;;;122.0000;182.3600;117.0000;5.8200;74.3040;56.0500;;;;;;68.1768;89.6572;0.0000;0.0000;191.3040
N;Lunes;19/01/15;02:00;2015-01-19 02:00:00;126.6000;266.7800;;;;0.0000;0.0000;52.6000;136.8000;;;74.0000;129.9800;71.0000;4.8500;51.6000;40.8500;;;;;;87.2262;70.5812;0.0000;0.0000;122.6000
N;Lunes;19/01/15;03:00;2015-01-19 03:00:00;86.0240;224.0500;;;;0.0000;0.0000;33.0240;93.1000;;;53.0000;130.9500;50.0000;2.9100;33.0240;30.4000;;;;;;26.0676;52.4590;0.0000;0.0000;83.0240
N;Lunes;19/01/15;04:00;2015-01-19 04:00:00;88.9920;211.2800;;;;0.0000;0.0000;31.9920;100.7000;;;57.0000;110.5800;50.0000;1.9400;31.9920;42.7500;;;;;;89.2314;35.2906;0.0000;0.0000;81.9920
N;Lunes;19/01/15;05:00;2015-01-19 05:00:00;56.6400;156.5500;;;;0.0000;0.0000;20.6400;74.1000;;;36.0000;82.4500;32.0000;5.8200;20.6400;38.0000;;;;;;14.0364;29.5678;0.0000;0.0000;52.6400
N;Lunes;19/01/15;06:00;2015-01-19 06:00:00;59.6080;144.0600;;;;0.0000;0.0000;25.6080;68.4000;;;34.0000;75.6600;32.0000;2.9100;19.6080;35.1500;;;;;;11.0286;31.4754;0.0000;0.0000;51.6080
N;Lunes;19/01/15;07:00;2015-01-19 07:00:00;64.4480;104.9100;;;;0.0000;0.0000;17.4480;38.9500;;;47.0000;65.9600;42.0000;7.7600;14.4480;17.1000;;;;;;33.0858;50.5514;0.0000;1.0000;56.4480
N;Lunes;19/01/15;08:00;2015-01-19 08:00:00;96.7360;83.3500;;;;0.0000;0.0000;43.7360;49.4000;;;53.0000;33.9500;46.0000;0.9700;23.7360;15.2000;;;;;;28.0728;56.2742;0.0000;1.0000;69.7360
N;Lunes;19/01/15;09:00;2015-01-19 09:00:00;115.3120;78.7600;;;;0.0000;0.0000;46.3120;37.0500;;;69.0000;41.7100;65.0000;1.9400;42.3120;18.0500;;;;;;33.0858;106.8260;0.0000;0.0000;107.3120
N;Lunes;19/01/15;10:00;2015-01-19 10:00:00;173.9840;108.6700;;;;0.0000;0.0000;78.9840;44.6500;;;95.0000;64.0200;77.0000;8.7300;63.9840;19.0000;;;;;;59.1534;147.8390;0.0000;0.0000;140.9840
N;Lunes;19/01/15;11:00;2015-01-19 11:00:00;189.7280;116.5100;;;;0.0000;0.0000;56.7280;40.8500;;;133.0000;75.6600;124.0000;8.7300;55.7280;23.7500;;;;;;84.2184;185.0370;0.0000;6.0000;179.7280
N;Lunes;19/01/15;12:00;2015-01-19 12:00:00;258.6240;159.8000;;;;4.2480;4.0560;85.6240;57.9500;;;173.0000;101.8500;166.0000;7.7600;84.6240;28.5000;;;;;;94.2444;184.0830;0.0000;1.0000;250.6240
N;Lunes;19/01/15;01:00;2015-01-19 13:00:00;370.7040;173.2800;;;;57.3480;5.0700;151.7040;62.7000;;;219.0000;110.5800;217.0000;18.4300;151.7040;32.3000;;;;;;144.3740;256.5720;0.0000;34.0000;368.7040
N;Lunes;19/01/15;02:00;2015-01-19 14:00:00;355.5760;189.6300;;;;33.9840;23.3220;149.5760;69.3500;;;206.0000;120.2800;204.0000;20.3700;147.5760;42.7500;;;;;;171.4450;280.4170;0.0000;29.0000;351.5760
N;Lunes;19/01/15;03:00;2015-01-19 15:00:00;371.4800;254.7700;;;;47.7900;32.4480;147.4800;108.3000;;;224.0000;146.4700;220.0000;15.5200;144.4800;68.4000;;;;;;171.4450;294.7240;0.0000;32.0000;364.4800
N;Lunes;19/01/15;04:00;2015-01-19 16:00:00;388.2480;308.6500;;;;46.7280;40.5600;170.2480;129.2000;;;218.0000;179.4500;213.0000;24.2500;169.2480;60.8000;;;;;;187.4860;278.5100;0.0000;31.0000;382.2480
N;Lunes;19/01/15;05:00;2015-01-19 17:00:00;308.2240;342.5800;;;;41.4180;36.5040;139.2240;130.1500;;;169.0000;212.4300;169.0000;13.5800;136.2240;72.2000;;;;;;178.4630;251.8030;0.0000;41.0000;305.2240
N;Lunes;19/01/15;06:00;2015-01-19 18:00:00;297.6160;297.8000;;;;44.6040;37.5180;118.6160;137.7500;;;179.0000;160.0500;176.0000;9.7000;116.6160;65.5500;;;;;;155.4030;251.8030;0.0000;39.0000;292.6160
N;Lunes;19/01/15;07:00;2015-01-19 19:00:00;295.6800;288.4600;;;;44.6040;33.4620;120.6800;120.6500;;;175.0000;167.8100;171.0000;11.6400;118.6800;51.3000;;;;;;182.4730;239.4040;0.0000;22.0000;289.6800
N;Lunes;19/01/15;08:00;2015-01-19 20:00:00;258.5840;327.5300;;;;54.1620;115.5960;116.5840;153.9000;;;142.0000;173.6300;140.0000;6.7900;115.5840;76.0000;;;;;;186.4840;175.4990;0.0000;22.0000;255.5840
N;Lunes;19/01/15;09:00;2015-01-19 21:00:00;269.2000;287.3900;;;;2.1240;2.0280;105.2000;125.4000;;;164.0000;161.9900;160.0000;12.6100;103.2000;46.5500;;;;;;115.2990;147.8390;0.0000;0.0000;263.2000
N;Lunes;19/01/15;10:00;2015-01-19 22:00:00;279.6800;241.9200;;;;3.1860;3.0420;119.6800;119.7000;;;160.0000;122.2200;157.0000;13.5800;118.6800;57.0000;;;;;;126.3280;154.5160;0.0000;0.0000;275.6800
N;Lunes;19/01/15;11:00;2015-01-19 23:00:00;254.7200;230.8000;;;;0.0000;0.0000;87.7200;95.0000;;;167.0000;135.8000;162.0000;11.6400;87.7200;40.8500;;;;;;150.3900;129.7170;0.0000;0.0000;249.7200
N;Martes;20/01/15;12:00;2015-01-20 00:00:00;185.2400;184.5400;;;;0.0000;0.0000;74.2400;80.7500;;;111.0000;103.7900;108.0000;6.7900;72.2400;29.4500;;;;;;70.1820;110.6410;0.0000;0.0000;180.2400
N;Martes;20/01/15;01:00;2015-01-20 01:00:00;190.1120;213.5400;;;;0.0000;0.0000;68.1120;85.5000;;;122.0000;128.0400;118.0000;2.9100;68.1120;28.5000;;;;;;67.1742;80.1192;0.0000;0.0000;186.1120
N;Martes;20/01/15;02:00;2015-01-20 02:00:00;73.7680;189.4700;;;;0.0000;0.0000;24.7680;76.9500;;;49.0000;112.5200;45.0000;2.9100;24.7680;22.8000;;;;;;138.3590;46.7362;0.0000;0.0000;69.7680
N;Martes;20/01/15;03:00;2015-01-20 03:00:00;72.0560;158.2300;;;;0.0000;0.0000;34.0560;86.4500;;;38.0000;71.7800;35.0000;0.0000;34.0560;35.1500;;;;;;16.0416;23.8450;0.0000;0.0000;69.0560
N;Martes;20/01/15;04:00;2015-01-20 04:00:00;52.8640;183.7300;;;;0.0000;0.0000;27.8640;73.1500;;;25.0000;110.5800;20.0000;0.9700;27.8640;38.9500;;;;;;36.0936;27.6602;0.0000;0.0000;47.8640
N;Martes;20/01/15;05:00;2015-01-20 05:00:00;36.5760;110.3500;;;;0.0000;0.0000;18.5760;57.0000;;;18.0000;53.3500;15.0000;0.0000;18.5760;18.0500;;;;;;161.4190;21.9374;0.0000;0.0000;33.5760
N;Martes;20/01/15;06:00;2015-01-20 06:00:00;57.4480;124.8800;;;;0.0000;0.0000;19.4480;57.9500;;;38.0000;66.9300;32.0000;4.8500;14.4480;26.6000;;;;;;34.0884;31.4754;0.0000;0.0000;46.4480
N;Martes;20/01/15;07:00;2015-01-20 07:00:00;94.8000;92.0400;;;;0.0000;0.0000;43.8000;51.3000;;;51.0000;40.7400;46.0000;0.9700;25.8000;19.0000;;;;;;24.0624;41.0134;0.0000;1.0000;71.8000
N;Martes;20/01/15;08:00;2015-01-20 08:00:00;85.7680;74.0300;;;;0.0000;0.0000;29.7680;31.3500;;;56.0000;42.6800;49.0000;3.8800;24.7680;17.1000;;;;;;37.0962;82.0268;0.0000;3.0000;73.7680
N;Martes;20/01/15;09:00;2015-01-20 09:00:00;159.9200;107.7400;;;;0.0000;0.0000;67.9200;42.7500;;;92.0000;64.9900;69.0000;11.6400;61.9200;21.8500;;;;;;53.1378;153.5620;0.0000;0.0000;130.9200
N;Martes;20/01/15;10:00;2015-01-20 10:00:00;189.9840;97.0100;;;;0.0000;0.0000;67.9840;45.6000;;;122.0000;51.4100;108.0000;3.8800;63.9840;21.8500;;;;;;102.2650;174.5450;4.0000;2.0000;171.9840
N;Martes;20/01/15;11:00;2015-01-20 11:00:00;208.6240;158.6700;;;;0.0000;0.0000;86.6240;65.5500;;;122.0000;93.1200;115.0000;13.5800;84.6240;29.4500;;;;;;107.2780;271.8330;1.0000;5.0000;199.6240
N;Martes;20/01/15;12:00;2015-01-20 12:00:00;293.5520;150.0000;;;;1.0620;1.0140;117.5520;62.7000;;;176.0000;87.3000;174.0000;18.4300;114.5520;33.2500;;;;;;92.2392;234.6350;5.0000;0.0000;288.5520
N;Martes;20/01/15;01:00;2015-01-20 13:00:00;359.2240;281.4600;;;;62.6580;11.1540;147.2240;84.5500;;;212.0000;196.9100;208.0000;94.0900;136.2240;27.5500;;;;;;138.3590;232.7270;0.0000;21.0000;344.2240
N;Martes;20/01/15;02:00;2015-01-20 14:00:00;322.5840;314.5400;;;;29.7360;23.3220;117.5840;79.8000;;;205.0000;234.7400;200.0000;100.8800;115.5840;34.2000;;;;;;145.3770;260.3870;0.0000;33.0000;315.5840
N;Martes;20/01/15;03:00;2015-01-20 15:00:00;373.4160;294.6800;;;;27.6120;25.3500;145.4160;101.6500;;;228.0000;193.0300;222.0000;48.5000;142.4160;55.1000;;;;;;200.5200;244.1730;0.0000;34.0000;364.4160
N;Martes;20/01/15;04:00;2015-01-20 16:00:00;308.8720;290.8600;;;;39.2940;24.3360;128.8720;98.8000;;;180.0000;192.0600;174.0000;15.5200;124.8720;46.5500;;;;;;188.4890;232.7270;0.0000;25.0000;298.8720
N;Martes;20/01/15;05:00;2015-01-20 17:00:00;308.3600;256.0400;;;;39.2940;30.4200;108.3600;94.0500;;;200.0000;161.9900;180.0000;23.2800;108.3600;43.7000;;;;;;154.4000;236.5420;0.0000;25.0000;288.3600
N;Martes;20/01/15;06:00;2015-01-20 18:00:00;288.7120;326.2300;;;;43.5420;33.4620;122.7120;123.5000;;;166.0000;202.7300;161.0000;16.4900;119.7120;60.8000;;;;;;169.4390;246.0800;0.0000;26.0000;280.7120
N;Martes;20/01/15;07:00;2015-01-20 19:00:00;298.2320;321.2600;;;;32.9220;31.4340;107.2320;129.2000;;;191.0000;192.0600;187.0000;14.5500;104.2320;62.7000;;;;;;198.5150;231.7730;0.0000;30.0000;291.2320
N;Martes;20/01/15;08:00;2015-01-20 20:00:00;276.0400;313.2400;;;;26.5500;81.1200;99.0400;141.5500;;;177.0000;171.6900;164.0000;10.6700;98.0400;67.4500;;;;;;156.4060;200.2980;0.0000;17.0000;262.0400
N;Martes;20/01/15;09:00;2015-01-20 21:00:00;230.3600;250.2600;;;;2.1240;2.0280;109.3600;92.1500;;;121.0000;158.1100;114.0000;4.8500;108.3600;39.9000;;;;;;182.4730;189.8060;0.0000;1.0000;222.3600
N;Martes;20/01/15;10:00;2015-01-20 22:00:00;277.8080;214.2900;;;;0.0000;0.0000;123.8080;95.9500;;;154.0000;118.3400;151.0000;16.4900;122.8080;35.1500;;;;;;125.3250;149.7470;0.0000;2.0000;273.8080
N;Martes;20/01/15;11:00;2015-01-20 23:00:00;269.0320;203.1300;;;;0.0000;0.0000;130.0320;73.1500;;;139.0000;129.9800;127.0000;6.7900;130.0320;29.4500;;;;;;129.3350;125.9020;0.0000;0.0000;257.0320
N;Miercoles;21/01/15;12:00;2015-01-21 00:00:00;224.6560;242.0200;;;;0.0000;0.0000;85.6560;114.9500;;;139.0000;127.0700;137.0000;7.7600;85.6560;32.3000;;;;;;98.2548;82.0268;0.0000;0.0000;222.6560
N;Miercoles;21/01/15;01:00;2015-01-21 01:00:00;170.0160;189.3500;;;;0.0000;0.0000;66.0160;82.6500;;;104.0000;106.7000;102.0000;8.7300;65.0160;25.6500;;;;;;63.1638;78.2116;0.0000;0.0000;167.0160
N;Miercoles;21/01/15;02:00;2015-01-21 02:00:00;88.2160;183.3900;;;;0.0000;0.0000;39.2160;89.3000;;;49.0000;94.0900;46.0000;3.8800;39.2160;36.1000;;;;;;34.0884;47.6900;0.0000;0.0000;85.2160
N;Miercoles;21/01/15;03:00;2015-01-21 03:00:00;89.2480;214.3500;;;;0.0000;0.0000;40.2480;93.1000;;;49.0000;121.2500;46.0000;3.8800;40.2480;31.3500;;;;;;38.0988;27.6602;0.0000;0.0000;86.2480
N;Miercoles;21/01/15;04:00;2015-01-21 04:00:00;51.5440;176.8800;;;;0.0000;0.0000;17.5440;76.0000;;;34.0000;100.8800;30.0000;0.9700;17.5440;32.3000;;;;;;15.0390;25.7526;0.0000;0.0000;47.5440
N;Miercoles;21/01/15;05:00;2015-01-21 05:00:00;51.4480;123.0400;;;;0.0000;0.0000;14.4480;53.2000;;;37.0000;69.8400;34.0000;0.9700;14.4480;19.0000;;;;;;14.0364;32.4292;0.0000;0.0000;48.4480
N;Miercoles;21/01/15;06:00;2015-01-21 06:00:00;62.8960;98.8700;;;;0.0000;0.0000;33.8960;49.4000;;;29.0000;49.4700;24.0000;0.0000;28.8960;20.9000;;;;;;17.0442;25.7526;0.0000;0.0000;52.8960
N;Miercoles;21/01/15;07:00;2015-01-21 07:00:00;90.9600;87.4100;;;;0.0000;0.0000;37.9600;40.8500;;;53.0000;46.5600;48.0000;2.9100;30.9600;16.1500;;;;;;14.0364;61.9970;0.0000;0.0000;78.9600
N;Miercoles;21/01/15;08:00;2015-01-21 08:00:00;85.8320;94.2200;;;;0.0000;0.0000;31.8320;39.9000;;;54.0000;54.3200;52.0000;3.8800;26.8320;11.4000;;;;;;36.0936;70.5812;0.0000;2.0000;78.8320
N;Miercoles;21/01/15;09:00;2015-01-21 09:00:00;149.0480;113.2400;;;;0.0000;0.0000;70.0480;57.9500;;;79.0000;55.2900;55.0000;5.8200;66.0480;22.8000;;;;;;53.1378;125.9020;0.0000;0.0000;121.0480
N;Miercoles;21/01/15;10:00;2015-01-21 10:00:00;182.2080;111.3000;;;;0.0000;0.0000;82.2080;57.9500;;;100.0000;53.3500;95.0000;4.8500;71.2080;18.0500;;;;;;69.1794;164.0540;0.0000;1.0000;166.2080
N;Miercoles;21/01/15;11:00;2015-01-21 11:00:00;265.0080;152.9100;;;;0.0000;0.0000;108.0080;62.7000;;;157.0000;90.2100;152.0000;13.5800;97.0080;33.2500;;;;;;100.2600;185.0370;0.0000;0.0000;249.0080
N;Miercoles;21/01/15;12:00;2015-01-21 12:00:00;249.3280;161.5600;;;;16.9920;13.1820;110.3280;66.5000;;;139.0000;95.0600;133.0000;9.7000;107.3280;29.4500;;;;;;88.2288;196.4830;0.0000;2.0000;240.3280
N;Miercoles;21/01/15;01:00;2015-01-21 13:00:00;313.5840;195.9200;;;;59.4720;9.1260;133.5840;93.1000;;;180.0000;102.8200;175.0000;17.4600;115.5840;38.0000;;;;;;112.2910;227.0040;0.0000;29.0000;290.5840
N;Miercoles;21/01/15;02:00;2015-01-21 14:00:00;340.5440;215.0000;;;;27.6120;23.3220;150.5440;108.3000;;;190.0000;106.7000;187.0000;17.4600;146.5440;37.0500;;;;;;169.4390;214.6050;0.0000;23.0000;333.5440
N;Miercoles;21/01/15;03:00;2015-01-21 15:00:00;381.9920;269.5400;;;;56.2860;26.3640;163.9920;97.8500;;;218.0000;171.6900;216.0000;19.4000;160.9920;45.6000;;;;;;168.4370;204.1130;0.0000;19.0000;376.9920
N;Miercoles;21/01/15;04:00;2015-01-21 16:00:00;308.0320;288.2200;;;;58.4100;27.3780;135.0320;132.0500;;;173.0000;156.1700;169.0000;13.5800;130.0320;47.5000;;;;;;160.4160;196.4830;0.0000;21.0000;299.0320
N;Miercoles;21/01/15;05:00;2015-01-21 17:00:00;268.8800;304.1200;;;;30.7980;61.8540;93.8800;114.0000;;;175.0000;190.1200;172.0000;15.5200;92.8800;44.6500;;;;;;131.3410;179.3140;0.0000;25.0000;264.8800
N;Miercoles;21/01/15;06:00;2015-01-21 18:00:00;332.4560;279.8100;;;;36.1080;35.4900;115.4560;116.8500;;;217.0000;162.9600;214.0000;13.5800;111.4560;50.3500;;;;;;159.4130;218.4200;0.0000;17.0000;325.4560
N;Miercoles;21/01/15;07:00;2015-01-21 19:00:00;270.9760;316.8500;;;;48.8520;41.5740;98.9760;108.3000;;;172.0000;208.5500;169.0000;26.1900;95.9760;52.2500;;;;;;167.4340;227.9580;0.0000;23.0000;264.9760
